Price,Close,Close,High,High,Low,Low,Open,Open,Volume,Volume
Ticker,AAPL,GOOG,AAPL,GOOG,AAPL,GOOG,AAPL,GOOG,AAPL,GOOG
Date,,,,,,,,,,
2020-12-04,119.11990356445312,90.77827453613281,119.7142856820755,91.03501671650999,118.40859125787107,90.23201731869553,119.46094065635505,90.60595371906307,78260400,27564000
2020-12-07,120.58149719238281,90.35567474365234,121.38050156328545,90.99579498873197,119.1199032870206,89.67533291775825,119.17836466433876,90.33183580370466,86712000,26418000
2020-12-08,121.19537353515625,90.30948638916016,121.78001709074977,90.47585126764606,119.93840178511279,89.19983151302829,121.18563492753421,89.88985740984829,82225500,21926000
2020-12-09,118.66194915771484,88.60018157958984,122.72517888074941,91.09014584777552,117.90192143214601,87.78973343827575,121.34153828117272,89.98471167795182,115089200,30152000
2020-12-10,120.08455657958984,88.16316986083984,120.69843079499793,88.4601336020262,117.07367661772612,86.42456422916642,117.41471371847992,87.88854470370597,81312200,27256000
2020-12-11,119.27581787109375,88.48299407958984,119.61685498411975,88.61608599046409,117.46344071723955,87.40189130640314,119.29530252010173,87.55385129163841,86939800,24414000
2020-12-14,118.66194915771484,87.40486907958984,120.19175065083598,89.25868390270752,118.42809618847487,87.26358584840261,119.46095361716566,88.14679358743496,79184500,32004000
2020-12-15,124.60575103759766,87.78772735595703,124.62524311960807,87.96898964699484,120.95176623601054,86.90278455846317,121.15638849281328,87.62137008253852,157243700,29646000
2020-12-16,124.53754425048828,87.55086517333984,125.0832036047306,88.04746678228955,123.31954931044656,87.2072161931232,124.14779181691584,88.04150325893988,98208600,30270000
2020-12-17,125.40473937988281,86.80099487304688,126.26221246145955,87.98708439196274,124.76163456870026,86.34213697110056,125.59961557075925,87.82449312778864,94359800,32494000
2020-12-18,123.41699981689453,85.96223449707031,125.79452841437983,87.1590461990516,122.8908250895469,85.42640396508894,125.65811357033245,87.11286109740938,192541500,80328000
2020-12-21,124.94678497314453,86.37738800048828,125.02473843111304,86.45089012706234,120.28917365326492,84.3726061318727,121.8189749541549,85.09317703107958,121251600,36568000
2020-12-22,128.50332641601562,85.58929443359375,130.9685466687522,86.27981288126546,126.33041301688388,85.04675775602949,128.2402353796709,86.132073592424,168904800,18734000
2020-12-23,127.60691833496094,86.03026580810547,129.03926690688297,86.80545558266448,127.43151930755751,85.66575589211847,128.7761906679344,85.8182159684044,88223700,20676000
2020-12-24,128.59103393554688,86.35157012939453,130.04288924480903,86.70664604729721,127.74331422195132,85.86788063556062,127.95768251910687,86.16038123324647,54930100,6936000
2020-12-28,133.19020080566406,88.20092010498047,133.82355230210814,88.9278486626272,130.09161358052606,86.72328466948211,130.55933439782117,86.9864829403542,124486200,27860000
2020-12-29,131.41677856445312,87.33832550048828,135.23640894920797,89.01287093052557,130.90034989432698,87.20771901944804,134.5153654533124,88.78195297373625,121047300,25988000
2020-12-30,130.29624938964844,86.38484191894531,132.50813272871576,87.65490569979325,129.98443549687033,85.6935733207696,132.1086267541331,87.50170301067044,96452100,26122000
2020-12-31,129.29258728027344,86.99864196777344,131.29010173967114,87.34874700149244,128.34742211950626,86.18123768239506,130.64699691249126,86.18123768239506,99116600,20238000
2021-01-04,126.0965805053711,85.82467651367188,130.18904042592823,87.43416094779484,123.51442981152032,84.81210513504557,130.10134836082602,87.27971554833394,143301900,38038000
2021-01-05,127.65560913085938,86.45437622070312,128.36692888537684,86.78958386598626,125.14166577453908,85.31691166312802,125.58989445727471,85.6637887203002,97664900,22906000
2021-01-06,123.35852813720703,86.1747817993164,127.69459465788168,86.80596048792144,123.14415983466812,84.37260812123313,124.44985429829092,84.55287777406056,155088000,52042000
2021-01-07,127.56793975830078,88.75513458251953,128.25976755366722,88.81223892370902,124.58628997465583,86.26219213131584,125.07348804043062,86.41166668470011,109578200,45300000
2021-01-08,128.66897583007812,89.746337890625,129.23412721104498,89.87694435913419,126.8955682344821,88.07403557290453,129.03923614525579,88.79137849204815,105158200,41012000
2021-01-11,125.6775894165039,87.73558807373047,126.8371230123308,89.10596315019801,125.20988350887804,87.42769753583363,125.88221911439801,88.6965108659084,100384500,24194000
2021-01-12,125.50218963623047,86.73396301269531,126.3694013561782,88.29776268305017,123.61185929052172,85.67918459442328,125.20986790485577,87.09995819655241,91951100,27140000
2021-01-13,127.5386734008789,87.12379455566406,128.08433270307023,87.65192634807305,125.20012928631586,86.30986069409443,125.46320546323611,86.33817038283914,88636800,21882000
2021-01-14,125.60939025878906,86.41761779785156,127.6458743033761,88.14728197733925,125.46322193987007,86.08091743532361,127.45099807958694,87.0850474222712,90221800,23590000
2021-01-15,123.88470458984375,86.219482421875,126.88584599937765,87.20325167239845,123.74828974705143,85.49245537248255,125.48271340602645,86.31880123511579,111598500,26844000
2021-01-19,124.5570297241211,88.93440246582031,125.41450287420925,89.84889786069577,123.68981796754613,86.48118909961785,124.508306955484,87.0170272514447,90757300,34692000
2021-01-20,128.64950561523438,93.70376586914062,129.09773432738962,94.53855311547629,125.25861162121556,90.65611726122195,125.36579577837638,90.9506031893154,104319500,49806000
2021-01-21,133.36558532714844,93.9197769165039,136.0938972964428,96.08545271988395,130.1695674073792,93.71418312815635,130.3741971240205,94.25498450957227,120150900,41278000
2021-01-22,135.50929260253906,94.40644836425781,136.2693204823604,94.89808669345078,131.56298484617028,93.4485034198481,132.7907187593955,94.13977202265875,114459400,25442000
2021-01-25,139.2606658935547,94.32450866699219,141.37510329816405,95.82324737840605,133.04401504155618,92.74184113332194,139.40683420534555,95.38077971957671,157611700,38546000
2021-01-26,139.49453735351562,95.21045684814453,140.60534821810342,95.59582022398403,137.75036015705467,93.57191990190354,139.92327397986588,93.80010994241069,98390600,26262000
2021-01-27,138.42269897460938,90.91732025146484,140.605351455325,93.85770088425285,136.8149514568833,89.83522495819786,139.75761679075893,93.48674246543892,140843800,54966000
2021-01-28,133.57994079589844,92.52234649658203,138.35448999967483,94.29620299289358,133.19992695994156,91.50580443786549,135.9477307492471,91.57035749557768,142621100,35462000
2021-01-29,128.581298828125,91.16313934326172,133.2389103783543,92.2328150050435,126.8761058794983,89.8948185065514,132.3522064767238,91.68109441810681,177523800,32252000
2021-02-01,130.70545959472656,94.42134857177734,131.91371580928939,95.46629885336267,127.57764235343213,91.91748702295025,130.32544580541983,92.04858603471745,106239800,32044000
2021-02-02,131.53369140625,95.72046661376953,132.81988610161744,97.1233647369211,131.16341625287015,95.07389030595607,132.2547347662849,95.47464364825086,83305400,45474000
2021-02-03,130.51060485839844,102.80001831054688,132.29375135316877,105.10573483141508,130.18905238870838,100.23308126265648,132.28399787741546,102.94552222839214,89880900,82364000
2021-02-04,133.87225341796875,102.4176254272461,133.88199202454763,103.22112494851007,131.1439418976162,101.43534902427872,132.81016544490666,102.74141367609894,84183100,37046000
2021-02-05,133.45753479003906,104.18702697753906,134.10160078327885,104.41099632063766,132.57927381040088,102.26666622770678,134.0332988756867,102.79654085147969,75693800,30702000
2021-02-08,133.60391235351562,103.93424987792969,133.65270793576502,105.45569096544332,131.6619613464302,102.89585419269478,132.74515775495385,104.5798334997149,71297200,24838000
2021-02-09,132.7256317138672,103.46744537353516,134.5504851694013,104.54109937261362,132.56950670280034,103.22063733336277,133.3209020588762,103.22063733336277,76774200,17798000
2021-02-10,132.12062072753906,104.05690002441406,133.68199010871433,104.70199105974805,131.15452174777565,102.45337914575265,133.1842959871747,103.99880303423521,73046600,22710000
2021-02-11,131.8668670654297,104.08223724365234,133.09643505279266,104.38714984460405,130.53970793560018,103.16004314219794,132.61826227921486,104.2620067842716,64280000,18914000
2021-02-12,132.10108947753906,104.49044036865234,132.25722938185646,104.72434385194158,130.4616651531689,103.44857417935044,131.10573109073752,103.80214974089506,60145100,17114000
2021-02-16,129.97373962402344,105.37389373779297,132.7256347192669,106.90243490328483,129.58338986171597,104.50285563064797,132.21820236374853,104.50285563064797,80576300,22676000
2021-02-17,127.68048095703125,105.69221496582031,129.02716157528442,105.95789864794196,126.3435683892599,104.23270512572414,128.08058387844284,104.28633894872502,97918500,21418000
2021-02-18,126.5777816772461,105.14048767089844,126.86077223279327,105.91195689579592,124.33331888275549,104.47057262095502,126.08008757945029,104.80230211439931,96856700,22432000
2021-02-19,126.7339096069336,104.34295654296875,127.55363670145083,105.80246646416946,125.6897555852295,104.15772358505508,127.09498501546292,105.24329707724685,87668800,29148000
2021-02-22,122.95735931396484,102.54228210449219,126.5875301611266,103.86025872703895,122.56701700171384,102.40621222539535,124.91881659012454,102.64755686254156,103916400,27350000
2021-02-23,122.82073974609375,102.83924865722656,123.65021250049017,103.39296222539039,115.53112373320839,99.42064156189565,120.77145192783192,100.56233433334488,158273000,33348000
2021-02-24,122.32304382324219,104.0464859008789,122.52797184498519,104.32508172701243,119.2783904200208,101.21387272735569,121.92294838417055,101.39761291100596,111039900,24966000
2021-02-25,118.06834411621094,100.8776626586914,123.40625632255099,104.0320784839666,117.62921364696236,100.37758297196469,121.66924076662798,102.66989460694384,148199500,36568000
2021-02-26,118.3318099975586,101.15079498291016,121.83511493787971,102.84668609907402,118.27325381762451,100.1178627539614,119.62968743773787,101.8291514293757,164560400,41670000
2021-03-01,124.70410919189453,103.36813354492188,124.84072785570578,103.61692691725715,119.82484992675346,101.60966686919197,120.76166681224149,102.12712192386351,116307900,28090000
2021-03-02,122.0986099243164,103.08655548095703,125.61167577926304,104.50335839508823,121.99126560430425,102.85911562585606,125.30916402931615,103.10393835710568,102260900,22692000
2021-03-03,119.11248779296875,100.6467514038086,122.67434893414126,103.71614744480857,118.89779917065528,99.81692747469612,121.79608068156783,102.65798194014774,112966300,29684000
2021-03-04,117.22911071777344,101.75814819335938,120.61531871405342,103.7520035618548,115.75557939943269,100.32694032520229,118.80999380846009,100.48089320545296,178155000,42360000
2021-03-05,118.4879379272461,104.71044158935547,118.99538509316949,105.18568971097893,114.7309095373517,101.62529942949482,118.05856814664855,102.95147492548972,153766600,43904000
2021-03-08,113.55013275146484,100.52061462402344,118.0780851740985,105.71704868302214,113.40375347089481,100.3934786674873,118.00977583585376,104.34246029802235,154376600,32948000
2021-03-09,118.16593170166016,101.93742370605469,119.11250946582403,103.19581060075826,115.92147625354262,101.69557894287719,116.15567868178947,102.79654244633463,129525800,33946000
2021-03-10,117.08272552490234,102.05313110351562,119.2198363292163,103.04484162091262,116.56551771410868,100.97749175562625,118.75143154135017,102.88394014143672,111943300,25372000
2021-03-11,119.0149154663086,105.01981353759766,120.23473053231106,105.56260020970024,118.33182200741135,102.9147202537289,119.58091144377221,102.99814895442901,103026500,24782000
2021-03-12,118.10735321044922,102.3952865600586,118.24397187961576,103.80265543335705,116.28251493865656,101.68167175761589,117.49256919919979,103.54144248438115,88105100,34516000
2021-03-15,120.99588775634766,102.62223815917969,121.00564836102156,102.65054027118828,117.51209640376013,101.4810454757214,118.47819524715763,102.41415890998138,92403800,25962000
2021-03-16,122.53773498535156,103.91487884521484,124.14789226969461,105.45633217204819,121.70826227679905,102.79653257266413,122.66459306472457,103.24297844757093,115227900,29832000
2021-03-17,121.74730682373047,103.84336853027344,122.8207426159824,104.77201110022234,119.38573914658367,102.00196591229783,121.05445274468458,103.0959806952385,111932600,25980000
2021-03-18,117.61943054199219,101.11901092529297,120.20543961497017,103.06966655194852,117.41450253253255,100.9864191429741,119.91268106136539,102.3495957268019,121229700,27228000
2021-03-19,117.09247589111328,101.46563720703125,118.49770511150997,101.95726791552178,116.78996416261775,100.19830902063136,117.00465278741832,101.40852529812415,185549500,46298000
2021-03-22,120.41036224365234,101.2367172241211,120.8787744194562,102.20012568196567,117.35594855559042,100.61497247522534,117.42425788902442,101.39811882984777,111912300,39096000
2021-03-23,119.5809097290039,101.95033264160156,121.23985521691415,102.91085399063236,119.19056742444849,101.26799792835693,120.35183373308179,101.88775731913691,95467100,27340000
2021-03-24,117.19005584716797,101.55801391601562,119.93220486001856,103.20424957414686,117.17054208424707,101.38395782876545,119.8541349180161,102.56661476222142,88530500,23080000
2021-03-25,117.67799377441406,101.52326202392578,118.72216260318802,102.24382547508134,116.12639260654137,99.85318732250208,116.65335360086424,101.54560818992773,98844700,28378000
2021-03-26,118.28302001953125,101.08573150634766,118.5465042288051,101.85248750211865,116.04831804624526,100.01654835965742,117.44378670396847,101.25011105546672,94071200,29870000
2021-03-29,118.45866394042969,102.09881591796875,119.61993010735954,102.22197367164188,117.81460554489063,100.09601911737299,118.71238752420413,100.70485170424155,80819200,24596000
2021-03-30,117.00468444824219,102.07846069335938,117.49261056567008,102.83528267338761,115.98979723057275,101.50687168290162,117.2096125241425,102.18225026113221,85671900,20732000
2021-03-31,119.20030975341797,102.72850799560547,120.53722207670454,103.95496309783704,118.22445786422938,102.1382934324015,118.71238380882367,102.25623783702686,118323800,29198000
2021-04-01,120.02979278564453,106.1610107421875,121.18129841261401,106.41875317220655,119.53210619432762,104.13189720333585,120.67385866207343,104.18453837054177,75089100,33980000
2021-04-05,122.8597640991211,110.52117919921875,123.11348769511308,111.10518778495326,120.09810124646425,106.84980802395869,120.87878579790437,106.91536132254296,88651200,43298000
2021-04-06,123.16227722167969,110.48145294189453,124.0600592543952,111.12256584129652,122.6158024965763,109.98732915713552,123.44527518865387,110.36971454182618,80171300,27060000
2021-04-07,124.81147766113281,111.719482421875,124.83099142610236,111.98367335089904,122.11812394056145,110.51025860275394,122.79146423199435,110.54998764451138,83466700,25798000
2021-04-08,127.21207427978516,112.50212097167969,127.24134865016218,113.42405745735331,125.4165100751645,112.11675762816488,125.83611931078231,113.12386565664774,88844600,27166000
2021-04-09,129.788330078125,113.51717376708984,129.82735761061758,113.67410461282402,126.34357333569822,111.91980568049868,126.66560631746748,112.0680905535152,106686700,20888000
2021-04-12,128.0708465576172,111.9732437133789,129.64196917644963,112.99276379401618,127.47557612711987,111.16253789460286,129.31993616746033,112.5423472559571,91420000,31318000
2021-04-13,131.18374633789062,112.59300231933594,131.40820296609388,113.08661840783515,128.7441169120697,112.03779598848432,129.2418108447396,112.30497245933866,91266500,23310000
2021-04-14,128.8417510986328,111.9757080078125,131.74003301621525,113.12534188362673,128.48069058786155,111.69513447885198,131.68148427288168,112.98480884913563,87222800,20220000
2021-04-15,131.2520751953125,114.0525131225586,131.7400011254066,114.54598524165246,130.41284199993794,112.52993533428274,130.58850307773702,113.07519993735319,89347100,27472000
2021-04-16,130.92030334472656,114.10713958740234,131.41798248691907,114.53818793422272,130.06154884966244,113.44616595293898,131.05692202436683,114.36735987883522,84922400,22596000
2021-04-19,131.58389282226562,114.33756256103516,132.1986844065799,115.13460605925181,130.1201146808097,113.6147562178504,130.28600775000282,113.82009996228328,94264200,24688000
2021-04-20,129.89564514160156,113.90204620361328,132.25720491889302,114.69511909010087,128.6270347117328,112.81349473259375,131.7595258175455,114.61019760226046,94812300,21774000
2021-04-21,130.27626037597656,113.8851547241211,130.5202234103885,113.98596631177932,128.12938865121586,112.16095377197585,129.16378953467097,113.48588658181055,68847100,23930000
2021-04-22,128.75390625,112.62527465820312,130.91053068046259,114.40519313286548,128.2367059174283,112.05567104235782,129.82733444067082,113.88216865000673,84566500,21096000
2021-04-23,131.07644653320312,114.9781723022461,131.85711621347775,115.50059817563802,128.9686026596944,113.13627707825277,128.9686026596944,113.39749001494873,78657500,28670000
2021-04-26,131.46681213378906,115.5462875366211,131.7985983145687,116.26735863155254,130.33481998608113,114.90567475762384,131.5741564734911,115.20810194233374,66905100,20834000
2021-04-27,131.14476013183594,114.57196044921875,132.1401334204204,116.07814801121411,130.87152274129448,114.43042716309434,131.7497836551319,116.00614622918422,66015800,31972000
2021-04-28,130.3542938232422,118.18672180175781,131.75952289031963,121.78549247633474,129.86636789108016,117.93544300392479,131.06666151490975,119.53921415086738,107760100,59728000
2021-04-29,130.2567138671875,120.6687240600586,133.76003367761894,120.99796812868365,129.25158755183847,119.29760626955547,133.17451655261294,119.6973744934554,151101000,39554000
2021-04-30,128.28550720214844,119.68694305419922,130.33478741572688,120.53216450450056,127.90492552746106,119.29165314648273,128.59777209122348,119.40736216942547,109839500,39142000
2021-05-03,129.33941650390625,118.94451904296875,130.83248375117557,120.16268416596418,128.64656992797262,118.41464449360508,128.85149050777056,119.3194556583321,75135100,33788000
2021-05-04,124.76268768310547,116.91243743896484,128.31479612503944,118.15443402408344,123.64045629537989,114.7993951294573,128.0220375212291,117.68167134481466,137564700,35120000
2021-05-05,125.00665283203125,117.03608703613281,127.29989620196363,118.30043735484581,124.87978730136861,116.77140358863262,126.08008114657817,117.61611735884537,84000900,21806000
2021-05-06,126.60704040527344,118.25822448730469,126.61679356449366,118.32576309593807,124.06005871360824,116.3208825675592,124.80170829812977,116.73316133099752,78128300,20618000
2021-05-07,127.28153228759766,119.11933135986328,128.30790544082245,119.99931097512678,126.56793953638302,118.6877829307849,127.90713783845663,119.18438453300577,78973300,23272000
2021-05-10,123.9970932006836,116.2872085571289,126.62658899435064,118.09186007583988,123.9579919211375,115.94306704866068,126.49952288698726,117.93741467717862,88071200,26006000
2021-05-11,123.07823181152344,114.65340423583984,123.43012839060427,115.3108997784846,120.00884494360865,113.37415640533781,120.72243020113098,113.81414624829634,126142800,32110000
2021-05-12,120.00884246826172,111.19307708740234,121.83678798561996,113.49184487851753,119.50054079091288,110.74464588842024,120.62467824901435,112.31688678777981,112172300,34934000
2021-05-13,122.15938568115234,112.32980346679688,123.3128473997713,113.05637585323183,121.46535470454872,111.37384380099436,121.77815750326876,112.28609621827044,105861300,26670000
2021-05-14,124.58358001708984,115.02088928222656,125.0136865740081,115.26819745563613,123.01956634348547,113.39005112059387,123.41057162633793,113.81265810466792,81918000,26624000
2021-05-17,123.43013000488281,115.28160858154297,124.07528990021518,115.37744930669838,122.35487097046837,113.97008039126588,123.96776325099312,114.68121735951267,74244600,19842000
2021-05-18,122.04206848144531,114.38870239257812,124.1339383673377,116.36120398929212,121.97364310976869,114.37529014856742,123.71360895337953,116.0511235163191,63342900,17302000
2021-05-19,121.88566589355469,114.65091705322266,122.11048890947326,115.05067773178804,120.09682166067931,112.40677566111775,120.39007750331018,112.45047533192839,92612000,19350000
2021-05-20,124.44673919677734,117.0038070678711,124.84752169451296,117.21486427042537,122.2864439727993,115.26570140984182,122.41352498808429,115.61084317058365,76857100,23832000
2021-05-21,122.60901641845703,116.45803833007812,125.12121552562014,117.64491584936623,122.39396313602347,116.32246857889487,124.94526351797502,117.49544131402216,79295400,22832000
2021-05-24,124.24146270751953,119.51563262939453,125.06257461018313,120.10211905499317,123.10755550398203,117.20345244435791,123.17598087438682,117.54560867657942,63092900,21244000
2021-05-25,124.04597473144531,119.63481140136719,125.43404408732667,120.81771839959156,123.47901735071959,119.33287675236843,124.94528180981987,120.17759815141561,72009500,18838000
2021-05-26,123.9970932006836,120.8494873046875,124.52494928784593,121.31699115358892,123.57676376782135,119.80587831729613,124.1046198549837,119.82176841667285,56575900,21856000
2021-05-27,122.46239471435547,119.30904388427734,124.76931783925218,121.17079991286172,122.26689578830224,119.28371216920267,123.5963093673209,121.01883993257229,94625600,38962000
2021-05-28,121.80747985839844,119.75846862792969,122.97071874535015,120.58182893798092,121.74883166504185,119.56627948820845,122.74588824113839,120.27493100209598,71311100,24108000
2021-06-01,121.48487854003906,120.66475677490234,122.53081339874824,121.07003388087557,121.152528892321,119.42673084469872,122.26688911719599,120.27690800906335,67637100,19166000
2021-06-02,122.24736022949219,120.24116516113281,122.42331227313375,121.27011927588354,121.26008080587688,119.39296567819049,121.48490385964784,120.93789720317557,59278900,17158000
2021-06-03,120.76153564453125,119.41332244873047,122.04207082094376,119.66832938326904,120.36075313288092,118.33172720268307,121.87589598051592,118.93708167290617,76229200,18346000
2021-06-04,123.05867767333984,121.75479888916016,123.32260943039987,121.8590355229707,121.06455727986688,120.06684891549519,121.27961057589917,120.30273772114525,75169300,25948000
2021-06-07,123.06845092773438,122.46642303466797,123.47900313915719,122.561278670413,122.02251603226817,121.22407790477241,123.33237521856165,121.73294754995992,71057600,23850000
2021-06-08,123.88956451416016,123.29873657226562,125.57088967583601,123.87702407383425,123.37148561983427,122.57320232387482,123.75271376689696,123.15224000185016,74403800,25060000
2021-06-09,124.27078247070312,123.72333526611328,124.8768410573178,124.39871381587993,123.67450106746446,123.52121954555179,124.34898502209968,124.12558139179419,56877900,20126000
2021-06-10,123.27372741699219,125.22306060791016,125.30694902913476,125.3054966549322,123.10755258677628,123.85243534958249,124.1632572111759,123.85293546715795,71186400,31234000
2021-06-11,124.48583984375,124.84217834472656,124.57381958141005,125.4907399632111,123.26395290484824,124.0654881083316,123.68428231014268,125.3879430603444,53522400,25240000
2021-06-14,127.54544067382812,125.49321746826172,127.60408885976287,125.55231469981257,124.2121370186317,124.19708689260577,124.94526917403981,124.81536108339026,96906500,22550000
2021-06-15,126.7243423461914,125.17638397216797,127.66275811320399,125.99975184122711,126.47996494927916,124.79449871188605,127.01759820560862,125.66206636909179,62746300,22182000
2021-06-16,127.2228775024414,124.84217834472656,127.94624002739722,125.66355333242663,125.57089869031938,123.30613528265158,127.43793082295223,125.38942825811543,91815000,26316000
2021-06-17,128.8260040283203,125.5120849609375,129.5689209879972,126.3319746952827,126.73413374957389,124.66190022513287,126.88076916216991,124.66984906368488,96721700,25756000
2021-06-18,127.52589416503906,124.71405029296875,128.55226719332194,125.5299694558261,127.31084088477134,123.75610530384152,127.77027153665138,124.85111283074656,108953300,53306000
2021-06-21,129.32447814941406,125.59552001953125,129.43200476469517,126.17331498529592,126.30397811416485,124.28374184346295,127.36945962838168,124.88537574855032,79663300,26256000
2021-06-22,130.9667205810547,126.13630676269531,131.0644774987528,126.4049684111792,128.65979753012715,125.16992046975791,129.15833692853147,125.59054208717977,74783600,20984000
2021-06-23,130.6930389404297,125.60197448730469,131.29910507401638,126.92739979520356,130.2336082056393,125.3938952547923,130.76147177632404,125.68987394459323,60214200,19694000
2021-06-24,130.4095458984375,126.41688537597656,131.6118784063628,126.66866426237742,129.94033059947196,126.09707534496117,131.4261492149737,126.18993808468616,68711000,18934000
2021-06-25,130.1162872314453,126.1318588256836,130.87874343114333,126.63838706495982,129.82303140488202,125.58460130887231,130.45842151503766,126.09411509891109,70783700,33484000
2021-06-28,131.74871826171875,125.95755004882812,132.20814888176557,126.47152699922303,130.35088695244318,125.11759491168363,130.40953513106874,126.13681948656777,62111300,28110000
2021-06-29,133.2638702392578,125.1619873046875,133.4202753370262,126.1368150392278,131.3284056301101,124.58443481532571,131.76828191642397,125.91086038644727,64556100,20950000
2021-06-30,133.8797149658203,124.4642562866211,134.319591281627,124.94496779568927,132.81421821699357,123.90955010730197,133.1074740660687,124.79950935327888,63261400,24006000
2021-07-01,134.18275451660156,125.50960540771484,134.24140270940268,125.60296827176381,132.70670539157666,124.00117493171683,133.52782483763312,124.00117493171683,52485800,17120000
2021-07-02,136.81224060058594,127.84410858154297,136.85133441897935,127.97224475877118,134.65193797296,125.90736549829298,134.79855843644995,125.97738953222354,78852600,21160000
2021-07-06,138.82591247558594,128.8889617919922,139.9304881404482,129.00170041222006,136.91977180863466,127.53621958987631,136.91977180863466,128.56964431273406,108181800,21350000
2021-07-07,141.31854248046875,129.19338989257812,141.6313377353685,129.75196061243904,139.4514959287153,128.87804302390012,140.31169406639702,129.45510293925253,104911600,16680000
2021-07-08,140.0184783935547,128.29901123046875,140.82002849752848,129.14869583747404,137.50627159938102,127.16973058817217,138.39580890191343,127.37830992763305,105575500,19780000
2021-07-09,141.84642028808594,128.69381713867188,142.37426891530228,128.96695714492856,139.44174008149082,128.06710911677033,139.53949700886304,128.0681093520482,99890800,15106000
2021-07-12,141.25013732910156,129.6765899658203,143.02921196222175,129.88119869446976,140.76138252865485,128.71915266183112,142.92168530949897,128.95105568870275,76299700,16944000
2021-07-13,142.3644561767578,130.1041717529297,144.14353029125917,131.1445527781521,140.3996678213391,129.74908824958715,140.7906655814714,129.99193323710574,100827100,16618000
2021-07-14,145.7955322265625,131.18478393554688,146.20609933179037,132.09207312234085,144.35859210509756,131.00152870567544,144.76915921032545,131.00501437412322,127050800,17912000
2021-07-15,145.140625,130.3743133544922,146.62644380694877,131.6937903398888,143.7818872173468,129.71036932726855,145.88354186128097,131.5994348157278,106820300,16586000
2021-07-16,143.0976104736328,130.9493865966797,146.39181260894236,131.28458663861477,142.59908601439943,129.93234438607197,145.12106223258928,130.74627822512647,93251400,14856000
2021-07-19,139.24623107910156,128.37547302246094,140.82980667753233,130.3549230687828,138.48377483066196,127.66335111861815,140.5169964650382,130.2640532282788,121434600,25710000
2021-07-20,142.8629913330078,130.21044921875,143.79163718567534,131.10417461249767,139.7447489090948,128.31035071959948,140.23350360392632,129.1204049151704,96350000,19084000
2021-07-21,142.12989807128906,131.69924926757812,142.8434908596877,131.71588954511856,141.3772263751189,129.7138428928402,142.25697909961474,129.89808319708342,74993500,14742000
2021-07-22,143.4984130859375,132.42233276367188,144.86692056753935,132.5971314789684,142.53067320676791,131.50013087148275,142.65775422849268,131.74843173427263,77338200,13608000
2021-07-23,145.2187957763672,136.87930297851562,145.37520086194326,137.86506515373657,143.6156809382373,133.78498421996255,144.23151664043684,134.3406755364177,71447400,26378000
2021-07-26,145.63916015625,138.69537353515625,146.46026463758602,138.76340468505092,144.37816442398642,136.71542307644862,144.9353520535012,137.31035085997834,72434100,23052000
2021-07-27,143.46908569335938,135.86671447753906,145.85421146271116,139.05937415065188,142.27652280868347,134.18175774452874,145.76622426436333,139.05937415065188,104818600,42164000
2021-07-28,141.71932983398438,135.45455932617188,143.66457920057397,138.72666234133217,139.33420415472008,135.42327924102779,141.55315500100113,137.62023541491996,118931200,54688000
2021-07-29,142.3644561767578,135.61245727539062,143.25399323400848,136.21931206381885,141.32829868835964,135.21269662785772,141.43582530973728,135.4536472130092,56699500,19284000
2021-07-30,142.57958984375,134.3019256591797,143.0390206746392,134.84853902782945,140.86894757594203,133.89789126835674,141.13287941649085,134.58996307973413,70440600,23954000
2021-08-02,142.24720764160156,135.06521606445312,143.6450392737184,135.09599602984744,141.98327586121925,133.75418049265053,143.0683121632204,134.5636435707603,62880000,20140000
2021-08-03,144.0458221435547,135.35374450683594,144.71052154385873,135.40886353152425,141.91484335749328,133.27149718319697,142.53067920795002,135.07564879525208,64786600,19064000
2021-08-04,143.64503479003906,135.10394287109375,144.4661392860283,135.60997092214097,142.99010513855148,134.49460265400916,143.9578450260043,135.3234338643048,56368300,16528000
2021-08-05,143.7526092529297,136.00926208496094,144.51506581215375,136.0191886621146,142.88262600378334,134.67837330254665,143.67440666793004,135.10395824854584,46397700,11866000
2021-08-06,143.0672607421875,136.10459899902344,144.0168667237269,136.14835171271093,142.56798937643336,135.12182242222875,143.2728518562968,135.36863804228918,54126800,13560000
2021-08-09,143.01834106445312,137.0640411376953,143.61551593971976,137.3813733514827,142.46033352347743,135.50149180055726,143.12602882681142,136.01820424284583,48908700,12374000
2021-08-10,142.5386505126953,137.1578826904297,144.60428668695926,137.60979196627912,142.2449552630066,136.29380075368363,143.36098526145494,137.1409999333521,69023100,16034000
2021-08-11,142.79318237304688,136.75364685058594,143.63510081183063,137.90402333162834,142.4701190832618,136.41646152740478,142.97918986758629,137.3431187518154,48493500,15204000
2021-08-12,145.75946044921875,137.44888305664062,145.91609989817144,137.47719274112245,142.77358630713317,135.84934041818548,143.1162332344722,136.77698270251764,72282600,14646000
2021-08-13,145.96505737304688,137.4652862548828,146.2979050117812,137.73145488877051,145.15250700463497,137.0670108065785,145.8377859484882,137.41710826210658,59375000,12580000
2021-08-16,147.9425506591797,137.9718017578125,148.01108601151154,138.0457888415305,143.39032739407136,135.24025076040706,145.41679586878547,137.06202735742832,103296000,18040000
2021-08-17,147.0321044921875,136.3673095703125,148.49076616255022,137.7756710534001,145.95522713866825,135.85779581736506,147.07125687869845,137.25174482040944,92229700,21272000
